player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
47,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0,,,,,,,
227,26-27-efl-cup-everton-vs-wolverhampton-wanderers-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
230,26-27-efl-cup-everton-vs-wolverhampton-wanderers-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
179,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,90.0,0.0,0.0,,,0.05,,,,0.0,49.0,28.0,85.0,1.0,3.0,1.0,50.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,50.0,1.0,50.0,1.0,1.0,,,,,,,,0.0,,,,,,,,,0,90,3,0.0,0,,,,,,,
630,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,90.0,0.0,0.0,1.0,0.2,,1.0,,,1.0,83.0,65.0,92.0,0.0,1.0,,,2.0,33.0,0.0,3.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,100.0,1.0,50.0,1.0,0.0,,,,,,,,0.0,,,,,,,0.2,,0,90,1,0.0,0,,,,,,,
655,26-27-efl-cup-coventry-city-vs-aston-villa-2026-09-08,90.0,0.0,0.0,2.0,0.08,0.04,1.0,,,1.0,50.0,18.0,62.0,1.0,5.0,,,1.0,100.0,3.0,0.0,1.0,0.0,1.0,,0.0,7.0,7.0,7.0,50.0,0.0,,1.0,1.0,,,,,,,,2.0,,,,,,,0.03,,0,90,3,0.0,0,,,,,,,
406,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,0.0,,,0.07,,,,0.0,101.0,88.0,94.0,0.0,16.0,,,4.0,80.0,2.0,0.0,6.0,0.0,0.0,,0.0,4.0,3.0,4.0,57.0,0.0,,,0.0,,,,,,,,1.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
587,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,,,,,,,,,,26.0,,,,,,,,,0.0,0.0,4.0,,3.0,,,,,,,,,,0.0,0.0,0.0,,,2.0,17.0,2.0,,1.0,,0.0,,,,,,0,90,0,0.0,0,,,,,,,
384,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
388,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
397,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
389,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
237,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
481,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
155,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,,,,,,,
392,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,2.0,2.0,0.07,0.06,0.0,,,5.0,95.0,64.0,93.0,3.0,5.0,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,9.0,3.0,25.0,3.0,100.0,1.0,1.0,,,,,,,,5.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
399,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,45.0,1.0,0.0,1.0,0.33,0.26,1.0,,,3.0,58.0,39.0,89.0,2.0,4.0,,,1.0,100.0,1.0,0.0,2.0,0.0,0.0,,0.0,4.0,4.0,4.0,50.0,0.0,,,0.0,,,,,,,,2.0,,,,,,,0.69,,0,46,0,0.0,0,,,,,,,
395,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,0.0,1.0,0.05,0.32,0.0,,,4.0,54.0,23.0,88.0,1.0,1.0,,,,,2.0,1.0,6.0,0.0,0.0,,1.0,4.0,7.0,4.0,36.0,0.0,,2.0,1.0,,,,,,,,3.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
387,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,1.0,1.0,0.22,0.09,0.0,,,1.0,72.0,52.0,95.0,2.0,2.0,0.0,0.0,1.0,100.0,2.0,0.0,6.0,1.0,2.0,1.0,3.0,3.0,5.0,3.0,38.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
393,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,0.0,,,0.01,,,,1.0,135.0,112.0,95.0,0.0,11.0,0.0,0.0,3.0,60.0,3.0,1.0,1.0,1.0,1.0,,0.0,5.0,3.0,3.0,50.0,2.0,100.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
616,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,1.0,,,0.03,,,,0.0,112.0,98.0,95.0,2.0,11.0,,,2.0,100.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,,0.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
396,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,0.0,0.0,,,0.01,,,,0.0,156.0,147.0,99.0,0.0,6.0,,,4.0,100.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,50.0,,2.0,,,,,,,,0.0,,,,,,,,,0,90,0,0.0,0,,,,,,,
621,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,45.0,1.0,0.0,3.0,0.2,0.04,2.0,,,4.0,28.0,14.0,82.0,0.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,1.0,1.0,4.0,1.0,25.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,0.85,,46,90,0,0.0,0,,,,,,,
622,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,19.0,0.0,0.0,1.0,0.05,0.02,0.0,,,1.0,21.0,17.0,89.0,0.0,4.0,,,3.0,75.0,0.0,0.0,4.0,0.0,0.0,,1.0,,2.0,0.0,0.0,0.0,,,1.0,,,,,,,,0.0,,,,,,,,,71,90,0,0.0,0,,,,,,,
628,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,71.0,1.0,1.0,1.0,0.07,0.52,1.0,,,6.0,47.0,24.0,80.0,1.0,3.0,,,3.0,100.0,1.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,5.0,45.0,0.0,,2.0,1.0,,,,,,,,2.0,,,,,,,0.26,,0,71,0,0.0,0,,,,,,,
653,26-27-efl-cup-manchester-city-vs-norwich-city-2026-09-08,90.0,2.0,0.0,4.0,0.39,0.02,2.0,,,5.0,27.0,13.0,72.0,2.0,1.0,,,,,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,25.0,0.0,0.0,,0.0,,,,,,,,1.0,,,,,,,1.54,,0,90,0,0.0,0,,,,,,,
26,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
304,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0,,,,,,,
3,26-27-efl-cup-ipswich-town-vs-arsenal-2026-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0,,,,,,,
