id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
218,a,,,4.5,366,55,0,0,0,0,2.0,123,22,0,0,0.0,467,36,0,0,0.0,467,36,0.0,0.0,0,16049,3815,55948,28745,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,33,0.0,449,34,0.0,405,34,0.0,466,36,,,1.0,3,,Ashley,Barnes,Barnes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
219,a,,,4.5,411,56,0,0,0,0,0.4,275,47,0,0,0.0,487,37,0,0,0.0,487,37,0.0,0.0,0,3006,733,9477,4550,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478,34,0.0,471,35,0.0,433,35,0.0,485,37,,,,3,,Michael,Obafemi,Obafemi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
470,a,100.0,100.0,4.0,579,39,0,0,0,0,34.2,4,1,8,6,4.0,83,9,0,30,4.0,76,8,1.0,2.0,0,235171,87403,90690,46829,3.5,4.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,1.54,36.4,85,10,0.0,324,8,0.0,273,4,3.7,186,10,,,,3,,Martin,Dúbravka,Dúbravka,,2025-08-11T10:30:07.723845+00:00,180,0,0,1,3,0,0,0,0,0,4,2,0,,,,2.0,0.5,1.5,1.0,0.0
676,a,100.0,100.0,5.0,316,199,0,0,0,0,0.0,584,230,4,3,2.0,183,88,0,12,2.0,172,82,0.4,0.8,0,452,167,1042,384,1.5,2.0,0.07,0.02,0.09,1.52,0.07,0.02,0.09,1.44,7.8,240,111,17.0,107,72,6.0,191,106,2.9,234,115,,,,3,,Lesley,Ugochukwu,Ugochukwu,,2025-08-11T10:30:07.946294+00:00,95,0,0,1,1,0,0,0,0,0,0,1,5,,,,0.0,0.95,0.95,0.95,4.74
680,d,75.0,75.0,5.5,160,37,0,0,0,0,0.2,377,57,0,0,0.0,679,67,0,0,0.0,679,67,0.0,0.0,0,2481,148,9077,4405,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,66,0.0,680,67,0.0,672,66,0.0,680,67,,,,3,,Armando,Broja,Broja,Lack of match fitness - 75% chance of playing,2025-08-22T12:30:07.403187+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
67,a,,,4.5,447,28,0,0,0,0,3.6,91,12,8,6,4.0,91,10,0,33,4.0,83,9,0.9,1.8,0,87200,27925,44507,19522,4.0,4.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,1.34,59.2,28,4,0.0,492,64,0.0,459,61,5.9,115,4,,,,3,,Đorđe,Petrović,Petrović,,,180,0,0,1,4,0,0,0,0,0,7,2,0,,,,3.5,0.5,2.0,1.0,0.0
68,a,,,4.0,627,59,0,0,0,0,1.1,178,24,0,0,0.0,384,44,0,0,0.0,384,44,0.0,0.0,0,13072,5165,10378,5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,44,0.0,367,28,0.0,318,24,0.0,386,44,,,,3,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
69,a,,,4.0,686,80,0,0,0,0,0.2,352,51,0,0,0.0,436,65,0,0,0.0,436,65,0.0,0.0,0,1712,635,1972,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,65,0.0,418,49,0.0,372,45,0.0,437,65,,,,3,,Callan,McKenna,McKenna,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
71,u,0.0,0.0,5.0,303,50,0,0,0,0,0.0,580,209,0,0,0.0,640,225,0,0,0.0,640,225,0.0,0.0,0,0,0,5975,1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,228,0.0,637,226,0.0,616,218,0.0,641,228,,,,3,,Illia,Zabarnyi,Zabarnyi,Has joined Paris Saint-Germain permanently.,2025-08-12T13:14:36.02817+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
72,a,,,4.5,413,97,0,0,0,0,1.6,147,56,11,9,5.5,49,16,1,32,5.5,43,14,1.2,2.4,0,94278,38612,24298,13070,5.5,5.5,0.0,0.06,0.06,2.67,0.0,0.03,0.03,1.34,51.6,39,11,15.5,119,33,4.0,210,62,7.1,92,23,,,,3,,Marcos,Senesi Barón,Senesi,,,180,0,0,1,4,0,0,0,0,0,0,2,29,,,,0.0,0.5,2.0,1.0,14.5
73,a,,,4.5,368,65,0,0,0,0,0.4,279,102,7,6,3.5,102,44,0,26,3.5,94,43,0.8,1.6,0,12264,1549,5814,2531,3.5,3.5,0.0,0.09,0.09,2.56,0.0,0.05,0.05,1.29,17.8,173,72,13.9,134,39,4.0,207,59,3.6,199,67,,,,3,,Adam,Smith,Smith,,,179,0,0,1,3,0,0,0,0,0,0,2,11,,,,0.0,0.5,1.51,1.01,5.53
74,a,,,4.5,474,124,0,0,0,0,1.0,186,71,6,6,3.0,124,53,0,27,3.0,117,51,0.7,1.3,0,49888,9452,18015,7591,3.0,3.0,0.0,0.17,0.17,2.67,0.0,0.08,0.08,1.34,36.2,89,38,38.0,43,6,6.0,189,55,8.0,82,18,,,,3,,Adrien,Truffert,Truffert,,,180,0,0,1,4,0,0,0,0,0,0,2,10,,,,0.0,0.5,2.0,1.0,5.0
75,a,,,4.0,673,206,0,0,0,0,0.3,307,113,0,0,0.0,423,155,0,0,0.0,423,155,0.0,0.0,0,3231,1121,5603,2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,160,0.0,405,159,0.0,359,135,0.0,424,163,,,,3,,Matai,Akinmboni,Akinmboni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
77,a,,,4.0,637,182,0,0,0,0,0.7,204,75,2,1,1.0,238,79,0,3,1.0,229,74,0.2,0.5,0,14383,3468,14133,6283,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,5.1,3.4,292,107,0.3,307,110,0.0,328,116,0.4,323,108,,,,3,,James,Hill,Hill,,,3,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,30.0,0.0,60.0
78,a,,,4.0,622,173,0,0,0,0,1.2,175,66,0,0,0.0,380,130,0,0,0.0,380,130,0.0,0.0,0,10636,3554,22950,10488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,135,0.0,363,135,0.0,314,108,0.0,382,139,,,,3,,Julián,Araujo Zúñiga,J.Araujo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
80,a,,,4.0,689,218,0,0,0,0,0.3,327,120,0,0,0.0,439,167,0,0,0.0,439,167,0.0,0.0,0,2031,685,4700,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,172,0.0,421,171,0.0,375,147,0.0,440,175,,,,3,,Julio,Soler Barreto,Soler,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
81,a,100.0,50.0,7.0,33,20,0,0,0,0,0.6,225,74,1,1,1.0,322,167,0,1,0.5,335,169,0.1,0.1,0,6211,5883,41916,5729,0.5,0.2,0.11,0.01,0.12,0.06,0.82,0.08,0.9,0.45,0.0,703,314,11.3,164,102,7.0,181,105,1.8,270,135,3.0,,1.0,3,,Justin,Kluivert,Kluivert,,2025-08-10T22:00:04.480285+00:00,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
82,a,,,7.2,30,17,1,-1,2,-2,21.0,19,6,21,6,10.5,4,2,3,53,10.5,3,1,1.5,2.9,1,1495827,594794,127650,78891,10.5,10.5,1.59,0.09,1.68,2.67,0.8,0.04,0.84,1.34,86.6,7,3,37.3,45,37,77.0,4,2,20.1,4,2,,,3.0,3,,Antoine,Semenyo,Semenyo,,,180,2,1,1,4,0,0,0,0,0,0,2,10,,,,0.0,0.5,2.0,1.0,5.0
84,a,,,5.5,140,88,0,0,0,0,1.0,187,62,15,11,7.5,17,7,3,56,7.5,15,6,1.4,2.7,1,67590,42795,20593,12033,7.5,7.5,0.51,0.27,0.78,2.62,0.27,0.15,0.42,1.41,67.4,16,8,18.6,102,68,61.0,12,5,14.7,19,12,1.0,1.0,,3,,Marcus,Tavernier,Tavernier,,,167,1,0,1,4,0,0,0,0,0,0,2,24,,,,0.0,0.54,2.16,1.08,12.93
85,a,,,5.0,252,159,0,0,0,0,0.3,290,92,6,2,3.0,128,51,0,28,3.0,121,46,0.6,1.2,0,9748,2299,8002,3657,3.0,3.0,0.03,0.11,0.14,2.51,0.02,0.06,0.08,1.28,41.8,64,28,7.0,192,117,11.0,136,85,6.0,111,64,,4.0,,3,,Tyler,Adams,Adams,,,177,0,0,1,3,0,0,0,1,0,0,2,28,,,,0.0,0.51,1.53,1.02,14.24
86,a,,,5.0,231,146,0,0,0,0,0.3,326,108,7,3,3.5,107,41,0,34,3.5,100,35,0.7,1.4,0,16697,4313,6971,3256,3.5,3.5,0.36,0.86,1.22,2.31,0.22,0.52,0.74,1.4,35.4,93,34,64.5,14,13,33.0,44,24,13.3,22,14,5.0,,,3,,David,Brooks,Brooks,,,149,0,1,1,2,0,0,0,1,0,0,2,11,,,,0.0,0.6,1.21,1.21,6.64
87,a,100.0,75.0,5.0,235,150,0,0,0,0,0.1,525,187,1,1,1.0,268,129,0,3,0.5,299,147,0.1,0.2,0,341,259,3088,657,0.5,0.4,0.06,0.02,0.08,0.06,0.22,0.08,0.3,0.22,4.4,279,136,13.1,142,90,5.0,201,115,2.3,257,124,4.0,,,3,,Ryan,Christie,Christie,,2025-08-10T22:00:04.490616+00:00,24,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,7.5
88,i,0.0,0.0,5.0,234,149,0,0,0,0,0.0,671,293,0,0,0.0,618,261,0,0,0.0,618,261,0.0,0.0,0,71,21,495,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,256,0.0,611,260,0.0,584,246,0.0,619,259,2.0,,,3,,Lewis,Cook,Cook,Knee injury - Expected back 13 Sep,2025-07-21T10:00:04.780951+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
89,a,,,4.9,343,219,-1,1,-1,1,0.1,543,202,0,0,0.0,597,249,0,0,0.0,597,249,0.0,0.0,0,583,175,2301,842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592,241,0.0,587,247,0.0,555,231,0.0,597,244,,,,3,,Philip,Billing,Philip,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
90,a,,,5.0,315,198,0,0,0,0,0.1,493,169,4,2,2.0,182,87,0,17,2.0,171,81,0.4,0.8,0,1769,478,2162,887,2.0,2.0,0.05,0.03,0.08,2.22,0.03,0.02,0.05,1.45,9.4,230,104,16.0,116,75,7.0,177,101,3.2,219,106,,5.0,,3,,Alex,Scott,Scott,,,138,0,0,1,2,0,0,0,1,0,0,2,9,,,,0.0,0.65,1.3,1.3,5.87
91,u,0.0,100.0,5.0,268,168,0,0,0,0,0.0,620,258,0,0,0.0,626,266,0,0,0.0,626,266,0.0,0.0,0,396,246,1705,481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623,261,0.0,622,265,0.0,599,253,0.0,627,264,,,,3,,Luis,Sinisterra Lucumí,Sinisterra,Has joined Cruzeiro on loan for the rest of the season.,2025-08-26T13:43:19.913048+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
92,a,,,4.5,438,243,0,0,0,0,0.2,385,134,0,0,0.0,502,183,0,0,0.0,502,183,0.0,0.0,0,2448,733,4919,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,173,0.0,486,179,0.0,452,163,0.0,500,176,,,,3,,Romain,Faivre,Faivre,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
93,a,,,4.5,431,239,0,0,0,0,1.3,166,54,4,0,4.0,89,34,0,12,2.0,158,73,0.4,0.9,0,102066,21125,38313,18401,2.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.25,21.2,158,62,10.0,173,108,0.0,446,159,3.1,225,111,,,,3,,Hamed,Traorè,H.Traorè,,,16,0,1,0,2,0,0,0,0,0,0,0,4,,,,0.0,0.0,11.25,0.0,22.5
94,a,,,4.5,512,285,0,0,0,0,0.1,554,212,0,0,0.0,553,221,0,0,0.0,553,221,0.0,0.0,0,751,254,1443,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,211,0.0,540,217,0.0,509,201,0.0,551,214,,,,3,,Dominic,Sadi,Sadi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
95,a,,,4.5,494,272,0,0,0,0,0.1,517,184,0,0,0.0,537,210,0,0,0.0,537,210,0.0,0.0,0,528,173,2046,863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,200,0.0,524,206,0.0,493,190,0.0,535,203,,,,3,,Zain,Silcott-Duberry,Silcott-Duberry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
96,a,,,4.5,548,306,0,0,0,0,0.1,494,170,1,0,1.0,261,122,0,3,0.5,294,142,0.1,0.2,0,2511,510,2362,1111,0.5,0.5,0.0,0.0,0.0,0.31,0.0,0.0,0.0,4.65,0.0,578,231,0.0,573,237,0.0,541,221,0.0,583,234,,,,3,,Ben,Winterburn,Winterburn,,,6,0,0,0,2,0,0,0,0,0,0,0,0,,,,0.0,0.0,30.0,0.0,0.0
97,a,,,7.0,37,14,0,0,0,0,2.2,119,21,3,2,1.5,233,22,0,12,1.5,224,22,0.2,0.4,0,101919,8510,74993,38263,1.5,1.5,0.29,0.02,0.31,2.62,0.15,0.01,0.16,1.33,6.4,251,20,46.1,29,2,21.0,80,22,7.2,91,13,,,2.0,3,,Francisco Evanilson,de Lima Barbosa,Evanilson,,,177,0,0,1,4,0,0,0,1,0,0,2,6,,,,0.0,0.51,2.03,1.02,3.05
98,i,0.0,0.0,5.5,132,31,0,0,0,0,0.0,669,75,0,0,0.0,673,65,0,0,0.0,673,65,0.0,0.0,0,203,67,500,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,64,0.0,674,65,0.0,662,64,0.0,674,65,,2.0,,3,,Enes,Ünal,Enes Ünal,Knee injury - Unknown return date,2025-07-21T10:00:04.802496+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
99,a,,,4.5,539,72,0,0,0,0,0.3,319,51,0,0,0.0,577,51,0,0,0.0,577,51,0.0,0.0,0,4395,1080,8482,3924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,50,0.0,565,50,0.0,533,49,0.0,575,51,,,,3,,Daniel,Adu-Adjei,Adu-Adjei,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
100,a,,,4.5,520,66,0,0,0,0,1.3,168,28,2,1,1.0,260,25,0,5,1.0,243,24,0.2,0.4,0,61726,13555,39192,19264,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,5.1,0.0,552,44,0.0,547,44,2.0,235,31,0.2,335,34,,,,3,,Eli Junior,Kroupi,Kroupi.Jr,,,3,0,0,0,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,30.0,0.0,0.0
391,a,,,5.0,312,195,0,0,0,0,0.1,555,213,0,0,0.0,645,279,0,0,0.0,645,279,0.0,0.0,0,2355,339,1736,679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,274,0.0,641,278,0.0,621,267,0.0,645,277,,,,3,,Ben,Gannon-Doak,Gannon-Doak,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
685,a,,,4.5,427,107,0,0,0,0,0.3,324,118,10,10,5.0,62,26,2,36,5.0,56,24,1.1,2.2,1,14949,7809,4385,2340,5.0,5.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,1.34,35.6,92,40,1.1,279,96,0.0,444,192,3.7,189,64,,,,3,,Bafodé,Diakité,Diakité,,,180,0,0,1,4,0,0,0,0,0,0,2,19,,,,0.0,0.5,2.0,1.0,9.5
687,a,,,4.5,547,305,0,0,0,0,0.1,443,149,0,0,0.0,584,240,0,0,0.0,584,240,0.0,0.0,0,5258,687,3377,1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,230,0.0,572,236,0.0,540,220,0.0,582,233,,,,3,,Remy,Rees-Dottin,Rees-Dottin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
697,a,,,5.5,173,108,0,0,0,0,0.0,647,279,1,1,1.0,303,152,0,9,1.0,264,133,0.2,0.2,0,1306,800,375,287,2.0,2.0,0.0,0.02,0.02,0.06,0.0,0.08,0.08,0.22,10.4,222,101,15.0,129,82,2.0,257,146,2.7,248,120,,,,3,,Amine,Adli,Adli,,,24,0,0,0,0,0,0,0,0,0,0,0,6,,,,0.0,0.0,0.0,0.0,22.5
83,a,100.0,100.0,6.0,97,65,0,0,0,0,0.6,221,72,13,13,13.0,2,1,3,33,6.5,25,9,1.1,2.2,1,50787,49746,11229,8433,7.0,6.5,0.77,0.02,0.79,1.1,0.83,0.02,0.85,1.19,50.4,41,19,3.7,219,129,56.0,20,9,11.0,40,29,,,,3,,Dango,Ouattara,O.Dango,,2025-08-14T16:00:05.815568+00:00,83,1,0,1,0,0,0,0,0,0,0,1,15,,,,0.0,1.08,0.0,1.08,16.27
101,a,100.0,100.0,4.5,401,23,0,0,0,0,10.4,40,7,6,5,3.0,122,12,0,25,3.0,115,12,0.7,1.3,0,76812,49395,110150,32457,3.5,3.0,0.0,0.01,0.01,3.05,0.0,0.0,0.0,1.52,21.8,156,18,0.0,465,59,0.0,427,56,2.2,259,18,,,,3,,Caoimhín,Kelleher,Kelleher,,2025-08-09T14:00:04.798673+00:00,180,0,0,1,3,0,0,0,1,0,4,2,0,,,,2.0,0.5,1.5,1.0,0.0
103,a,,,4.0,661,74,0,0,0,0,0.1,427,62,0,0,0.0,413,59,0,0,0.0,413,59,0.0,0.0,0,1046,361,1583,676,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,59,0.0,396,43,0.0,349,39,0.0,415,59,,,,3,,Matthew,Cox,Cox,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
104,a,,,4.0,672,76,0,0,0,0,0.1,522,75,0,0,0.0,422,61,0,0,0.0,422,61,0.0,0.0,0,412,133,914,376,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,61,0.0,404,45,0.0,358,41,0.0,423,61,,,,3,,Julian,Eyestone,Eyestone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
105,a,,,4.0,662,75,0,0,0,0,0.9,191,25,0,0,0.0,414,60,0,0,0.0,414,60,0.0,0.0,0,2441,691,9602,4382,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,60,0.0,397,44,0.0,350,40,0.0,416,60,,,,3,,Hákon Rafn,Valdimarsson,Valdimarsson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
106,a,,,5.0,284,45,0,0,0,0,1.7,142,54,9,9,4.5,77,33,1,25,4.5,70,32,0.9,1.8,0,20841,16000,26442,6083,5.0,4.5,0.02,0.01,0.03,3.05,0.01,0.0,0.01,1.52,30.6,116,52,0.5,299,105,11.0,137,24,4.2,173,58,,,,3,,Nathan,Collins,Collins,,,180,0,0,1,3,0,0,0,1,0,0,2,18,,,,0.0,0.5,1.5,1.0,9.0
107,a,,,5.0,278,44,0,0,0,0,0.4,260,96,7,6,3.5,108,48,0,16,3.5,101,47,0.7,1.4,0,6192,3283,6383,2034,4.0,3.5,0.12,0.0,0.12,3.05,0.07,0.0,0.07,1.74,13.4,201,81,5.3,205,59,9.0,155,35,2.8,241,85,,4.0,,3,,Keane,Lewis-Potter,Lewis-Potter,,,158,0,0,1,3,0,0,0,0,0,0,2,9,,,,0.0,0.57,1.71,1.14,5.13
108,a,,,4.5,396,84,0,0,0,0,0.2,384,139,1,1,1.0,245,86,0,3,0.5,283,93,0.1,0.2,0,1633,680,3801,1316,1.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.8,1.4,318,114,0.1,314,113,0.0,424,180,0.2,334,117,,,,3,,Kristoffer,Ajer,Ajer,,,5,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,18.0
109,a,,,4.5,398,86,0,0,0,0,0.2,407,155,2,1,1.0,246,87,0,4,1.0,234,79,0.2,0.4,0,1842,522,2697,1159,1.5,1.0,0.0,0.04,0.04,1.96,0.0,0.04,0.04,1.9,10.6,219,83,11.5,155,45,6.0,185,51,2.8,239,83,,,,3,,Rico,Henry,Henry,,,93,0,0,0,3,0,0,0,0,0,0,1,4,,,,0.0,0.0,2.9,0.97,3.87
110,a,,,4.5,549,136,0,0,0,0,0.4,281,104,11,10,5.5,51,18,2,30,5.5,45,16,1.2,2.4,0,18954,17727,4700,2896,6.0,5.5,0.0,0.09,0.09,2.96,0.0,0.05,0.05,1.53,50.2,42,12,21.0,93,21,2.0,236,74,7.3,90,22,,,,3,,Michael,Kayode,Kayode,,,174,0,0,1,3,0,0,0,0,0,0,2,17,,,,0.0,0.52,1.55,1.03,8.79
111,d,75.0,75.0,4.5,420,102,0,0,0,0,0.2,402,152,0,0,0.0,492,203,0,0,0.0,492,203,0.0,0.0,0,701,93,7569,2756,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,207,0.0,476,206,0.0,439,189,0.0,490,208,,,,3,,Ethan,Pinnock,Pinnock,Muscle injury - 75% chance of playing,2025-08-18T08:00:05.393517+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
112,u,0.0,0.0,4.5,417,101,0,0,0,0,0.0,609,214,0,0,0.0,490,202,0,0,0.0,490,202,0.0,0.0,0,211,0,1773,952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,206,0.0,474,205,0.0,436,188,0.0,488,207,,,,3,,Mads,Roerslev Rasmussen,Roerslev,Has joined Southampton permanently.,2025-08-22T14:17:15.662878+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
113,a,,,4.5,441,114,0,0,0,0,0.6,224,83,11,8,5.5,50,17,0,29,5.5,44,15,1.2,2.4,0,22617,17350,7485,3949,6.0,5.5,0.21,0.0,0.21,3.05,0.1,0.0,0.1,1.52,62.4,22,6,0.9,286,101,24.0,60,9,8.7,70,13,,,,3,,Sepp,van den Berg,Van den Berg,,,180,0,0,1,3,0,0,0,0,0,0,2,26,,,,0.0,0.5,1.5,1.0,13.0
114,a,,,4.0,705,232,0,0,0,0,0.3,312,115,0,0,0.0,453,179,0,0,0.0,453,179,0.0,0.0,0,2531,877,5205,2278,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,184,0.0,436,184,0.0,390,160,0.0,454,187,,,,3,,Benjamin,Arthur,Arthur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
115,a,,,4.0,704,231,0,0,0,0,0.2,403,153,0,0,0.0,452,178,0,0,0.0,452,178,0.0,0.0,0,906,301,2795,1124,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,183,0.0,435,183,0.0,389,159,0.0,453,186,,,,3,,Benjamin,Fredrick,Fredrick,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
14,a,,,4.0,696,223,0,0,0,0,0.2,391,144,0,0,0.0,445,171,0,0,0.0,445,171,0.0,0.0,0,2050,588,4648,1869,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,176,0.0,427,175,0.0,381,151,0.0,446,179,,,,3,,Maldini,Kacurri,Kacurri,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
34,u,0.0,0.0,4.0,635,63,0,0,0,0,0.2,356,52,0,0,0.0,392,48,0,0,0.0,392,48,0.0,0.0,0,0,0,5814,1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384,48,0.0,375,32,0.0,326,28,0.0,394,48,,,,3,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,2025-08-12T07:40:37.843391+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
116,a,,,4.0,640,184,0,0,0,0,0.4,262,98,1,1,0.5,329,105,0,6,0.5,278,88,0.1,0.2,0,3293,1604,6660,2711,1.0,0.5,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.66,6.0,256,95,0.1,313,112,0.0,331,118,0.6,309,104,,,,3,,Aaron,Hickey,Hickey,,,13,0,0,0,0,0,0,0,1,0,0,0,4,,,,0.0,0.0,0.0,0.0,27.69
117,a,,,4.0,688,217,0,0,0,0,0.2,409,156,0,0,0.0,438,166,0,0,0.0,438,166,0.0,0.0,0,647,219,2801,1138,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,171,0.0,420,170,0.0,374,146,0.0,439,174,,,,3,,Kim,Ji-soo,Ji-soo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
