player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,defensive_contributions
628,25-26-prem-wolverhampton-wanderers-vs-leeds-united,90,0,0,0,0.0,0.00241849,0,0,0,0,33,21,70,0.0,9,0,0.0,6,40,0,0,7,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,3,1.54,-1.46,0,21,6,0.0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,7
706,25-26-prem-wolverhampton-wanderers-vs-leeds-united,7,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,2
365,25-26-prem-wolverhampton-wanderers-vs-leeds-united,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,90,0,0,0,1
358,25-26-prem-wolverhampton-wanderers-vs-leeds-united,7,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,1,0,0.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,2
44,25-26-prem-sunderland-vs-aston-villa,8,0,0,0,0.0,0.00414117,0,0,0,2,16,13,87,0.0,2,0,0.0,0,0.0,0,0,2,0,0,0,0,1,2,0,0.0,1,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,2
356,25-26-prem-wolverhampton-wanderers-vs-leeds-united,1,0,0,0,0.0,0.00013445,0,0,0,0,1,1,100,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,90,0,0,0,0
430,25-26-prem-arsenal-vs-manchester-city,75,1,0,2,0.52,0.0141265,2,0,0,2,26,8,57,0.0,4,0,0.0,0,0.0,0,0,3,0,2,1,0,3,7,1,17,2,50,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.9598,0,0,0,0,0,0,5
381,25-26-prem-liverpool-vs-everton,90,0,1,2,0.12,0.191609,1,0,0,5,52,22,79,1.0,1,0,0.0,1,50,0,1,2,0,1,0,1,3,7,2,25,1,50,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,1,0.0,0.0,0.1449,0,0,90,1,0,0,4
266,25-26-prem-arsenal-vs-manchester-city,45,0,1,1,0.11,0.230844,1,0,0,3,32,20,87,1.0,2,0,0.0,1,100,1,0,2,0,1,0,0,2,2,2,50,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.1926,1,0,90,1,0,0,4
418,25-26-prem-arsenal-vs-manchester-city,86,0,0,1,0.22,0.154941,0,5,1,3,47,16,84,2.0,2,0,0.0,0,0.0,3,0,5,0,0,0,1,13,10,12,63,1,25,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,71,75,0.0,4,0,0,0,0,0,9
8,25-26-prem-arsenal-vs-manchester-city,79,0,0,0,0.0,0.142898,0,0,0,4,83,41,87,1.0,9,0,0.0,0,0.0,5,1,3,0,0,0,2,8,5,8,67,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,71,0.0,7,0,0,1,0,0,11
7,25-26-prem-arsenal-vs-manchester-city,90,0,0,3,0.13,0.0493348,0,0,0,7,73,41,85,0.0,1,0,0.0,3,100,2,0,6,0,2,2,0,7,8,4,50,3,43,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,67,0.0,3,0,90,1,0,0,11
736,25-26-prem-arsenal-vs-manchester-city,90,0,0,0,0.0,0.00153736,0,0,0,0,36,14,52,0.0,5,0,0.0,8,38,0,0,4,0,5,0,0,1,0,0,0.0,1,100,0,0,2,1,1.24,0.24,0,14,8,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,8
5,25-26-prem-arsenal-vs-manchester-city,90,0,0,0,0.0,0.010253,0,0,0,0,74,59,94,0.0,6,0,0.0,2,67,1,0,1,0,7,6,2,4,4,2,40,2,67,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,9
1,25-26-prem-arsenal-vs-manchester-city,90,0,0,0,0.0,0.00859782,0,0,0,0,39,25,74,0.0,10,0,0.0,7,44,0,0,6,0,1,0,0,1,0,1,100,0,0.0,1,0,2,1,1.11,0.11,0,25,7,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,7
416,25-26-prem-arsenal-vs-manchester-city,90,0,0,0,0.0,0.0209763,0,0,0,0,51,26,84,1.0,5,0,0.0,2,100,0,1,6,1,2,1,0,3,4,3,50,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,11
407,25-26-prem-arsenal-vs-manchester-city,45,0,0,0,0.0,0.00259123,0,0,0,0,25,7,64,0.0,1,0,0.0,1,20,1,1,3,0,5,3,1,3,2,2,67,1,50,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,1,0,0,9
662,25-26-prem-arsenal-vs-manchester-city,1,0,0,0,0.0,8.8e-7,0,0,0,0,2,1,100,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,8,90,0,0,0,1
438,25-26-prem-manchester-united-vs-chelsea,64,0,0,0,0.0,0.0986851,0,2,0,0,60,26,68,0.0,12,2,67,1,25,1,0,6,0,1,0,0,9,0,8,100,1,100,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,25,0.0,4,0,0,1,0,0,11
226,25-26-prem-manchester-united-vs-chelsea,90,1,0,1,0.2,0.0123225,1,1,0,1,92,69,91,0.0,6,0,0.0,6,75,2,0,2,0,8,7,0,7,3,3,75,4,67,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.7183,2,0,90,2,0,0,12
441,25-26-prem-manchester-united-vs-chelsea,90,0,1,0,0.0,0.387707,0,0,0,5,64,26,79,2.0,2,1,25,0,0.0,3,1,4,0,2,2,1,7,9,6,46,1,33,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,75,0.0,4,0,90,1,0,0,11
442,25-26-prem-manchester-united-vs-chelsea,69,0,1,1,0.11,0.00989483,0,0,0,2,49,34,83,1.0,6,0,0.0,1,17,1,2,2,0,0,0,0,2,3,1,25,1,100,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,0,1,0,0,5
436,25-26-prem-manchester-united-vs-chelsea,90,0,0,0,0.0,0.376028,0,1,0,0,69,43,86,1.0,8,2,67,2,40,2,2,4,1,4,2,2,5,5,3,43,2,67,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.0,2,0,90,1,0,0,13
443,25-26-prem-manchester-united-vs-chelsea,90,0,0,1,0.08,0.0059649,0,0,0,1,55,34,89,0.0,2,0,0.0,1,50,2,2,6,0,3,0,0,3,2,3,60,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,67,0.0,3,0,90,1,0,0,14
241,25-26-prem-manchester-united-vs-chelsea,90,0,0,1,0.03,0.0390697,0,1,0,0,86,59,87,1.0,8,0,0.0,2,67,5,3,7,0,0,0,2,8,7,8,62,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,100,0.0,5,0,90,2,0,0,15
225,25-26-prem-manchester-united-vs-chelsea,90,0,1,0,0.0,0.156134,0,1,0,2,82,38,79,2.0,2,2,25,2,50,2,2,5,0,4,1,0,7,5,4,50,3,75,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,67,0.0,3,0,90,2,0,0,14
452,25-26-prem-manchester-united-vs-chelsea,90,0,0,2,0.38,0.0473175,0,0,1,4,51,25,93,0.0,3,1,33,1,33,2,1,6,0,2,1,1,4,6,4,57,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,2,0,90,1,0,0,11
246,25-26-prem-manchester-united-vs-chelsea,69,0,0,1,0.1,0.0170419,0,1,0,2,72,51,88,0.0,9,0,0.0,1,100,1,0,7,0,1,0,2,6,4,5,63,1,50,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.0,1,0,90,2,0,0,9
232,25-26-prem-manchester-united-vs-chelsea,83,0,0,1,0.05,0.00989854,0,0,0,2,93,67,82,0.0,7,0,0.0,2,33,0,1,6,1,6,5,0,3,2,0,0.0,3,75,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,14
459,25-26-prem-manchester-united-vs-chelsea,45,0,0,0,0.0,0.00146887,0,0,0,0,21,12,86,0.0,0,0,0.0,0,0.0,3,0,1,1,2,1,1,5,5,4,50,1,50,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,3,0,90,1,0,0,7
450,25-26-prem-manchester-united-vs-chelsea,26,0,0,0,0.0,0.0307644,0,1,0,1,16,5,63,0.0,0,1,100,0,0.0,0,1,3,0,0,0,1,4,3,2,67,2,50,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0,0,0,90,1,0,0,4
431,25-26-prem-manchester-united-vs-chelsea,90,0,0,0,0.0,0.0010487,0,0,0,0,29,9,38,0.0,5,0,0.0,3,17,0,0,2,0,3,0,0,1,0,1,100,0,0.0,1,0,0,1,0.59,-0.41,1,9,3,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,5
457,25-26-prem-manchester-united-vs-chelsea,49,1,0,1,0.35,0.0110364,1,0,0,2,27,21,91,1.0,3,0,0.0,2,50,0,0,3,0,0,0,0,0,3,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.6127,0,0,90,1,0,0,3
119,25-26-prem-manchester-united-vs-chelsea,69,0,0,3,0.09,0.0819383,1,1,0,2,41,16,84,0.0,2,1,17,0,0.0,0,1,1,0,0,0,0,3,6,3,50,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.0871,0,0,0,1,0,0,2
249,25-26-prem-manchester-united-vs-chelsea,90,0,0,0,0.0,0.0262127,0,3,0,4,52,25,96,1.0,1,0,0.0,1,100,1,0,1,0,1,0,0,8,10,7,50,1,25,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,43,100,0.0,1,0,90,2,0,0,3
221,25-26-prem-manchester-united-vs-chelsea,84,0,0,0,0.0,0.00046607,0,0,0,0,38,26,76,0.0,3,0,0.0,5,42,0,1,5,0,1,0,0,1,0,0,0.0,1,100,0,0,1,2,1.78,-0.22,2,26,5,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,7
681,25-26-prem-manchester-united-vs-chelsea,45,0,0,0,0.0,0.00942256,0,0,0,1,8,3,100,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,2,1,0,0.0,2,100,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1
228,25-26-prem-manchester-united-vs-chelsea,26,0,0,0,0.0,0.00666415,0,0,0,2,30,15,75,0.0,1,0,0.0,0,0.0,0,0,4,0,0,0,1,1,1,0,0.0,1,100,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,4
230,25-26-prem-manchester-united-vs-chelsea,63,0,0,0,0.0,0.00326265,0,0,0,0,52,32,89,0.0,2,0,0.0,1,50,1,1,1,1,5,1,0,4,2,3,75,1,50,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.0,2,0,0,2,0,0,10
444,25-26-prem-manchester-united-vs-chelsea,20,0,0,0,0.0,0.00001007,0,0,0,0,8,3,60,0.0,0,0,0.0,1,33,0,0,2,0,0,0,0,1,1,0,0.0,1,100,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,2
237,25-26-prem-manchester-united-vs-chelsea,90,0,0,0,0.0,0.0404144,0,1,0,2,77,56,89,0.0,12,0,0.0,1,50,0,0,2,1,0,0,0,6,3,5,63,1,100,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,0.0,0.0,1,0,90,2,0,0,4
455,25-26-prem-manchester-united-vs-chelsea,21,0,0,0,0.0,0.0005442,0,0,0,0,9,5,71,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,1
235,25-26-prem-manchester-united-vs-chelsea,20,0,0,0,0.0,0.0001079,0,0,0,0,2,2,100,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0
224,25-26-prem-manchester-united-vs-chelsea,63,0,0,1,0.05,0.00237958,0,0,0,1,41,20,80,0.0,0,0,0.0,0,0.0,1,0,2,0,3,2,0,2,5,2,33,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,0,2,0,0,6
243,25-26-prem-manchester-united-vs-chelsea,26,0,0,0,0.0,0.0122242,0,0,0,0,10,5,71,0.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6,0,0.0,0,0.0,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
220,25-26-prem-manchester-united-vs-chelsea,4,0,0,0,0.0,0.0,0,0,0,0,3,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,1,0,0.09,0.09,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0
236,25-26-prem-manchester-united-vs-chelsea,6,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,1
458,25-26-prem-manchester-united-vs-chelsea,3,0,0,0,0.0,0.00034725,0,0,0,0,5,1,100,0.0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,1,1,50,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,1
238,25-26-prem-manchester-united-vs-chelsea,5,0,0,0,0.0,0.00000378,0,0,0,0,6,1,50,0.0,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,2
